tol,t,variant,steps_to_tol,baseline_steps,speedup,steps_saved,per_step_ms
1.4621698728459565e-05,0.7,FFD,240,4015,16.729166666666668,3775,0.8966419972530028
1.4621698728459565e-05,0.7,Linear,890,4015,4.51123595505618,3125,0.8909830633474856
1.4621698728459565e-05,0.7,cold,4015,4015,1.0,0,1.1264903407518556
1.4621698728459565e-05,0.8,BaryCDI,250,4035,16.14,3785,0.8840403940357099
1.4621698728459565e-05,0.8,FFD,230,4035,17.543478260869566,3805,0.8905387050721766
1.4621698728459565e-05,0.8,Linear,590,4035,6.838983050847458,3445,0.8892710053119885
1.4621698728459565e-05,0.8,cold,4035,4035,1.0,0,1.1204106090033423
1.4621698728459565e-05,0.9,BaryCDI,155,3820,24.64516129032258,3665,0.885205021879836
1.4621698728459565e-05,0.9,FFD,165,3820,23.151515151515152,3655,0.8895035396047564
1.4621698728459565e-05,0.9,Linear,65,3820,58.76923076923077,3755,0.8894620540618265
1.4621698728459565e-05,0.9,cold,3820,3820,1.0,0,1.1255893805120514
1.4272930576224092e-05,0.1,BaryCDI,220,4925,22.386363636363637,4705,0.8934298421385293
1.4272930576224092e-05,0.1,FFD,180,4925,27.36111111111111,4745,0.8929443147093572
1.4272930576224092e-05,0.1,Linear,425,4925,11.588235294117647,4500,0.8924753054288207
1.4272930576224092e-05,0.1,cold,4925,4925,1.0,0,1.1649273516980998
1.4272930576224092e-05,0.2,BaryCDI,310,4865,15.693548387096774,4555,0.8957393858845564
1.4272930576224092e-05,0.2,FFD,285,4865,17.07017543859649,4580,0.8937932629190988
1.4272930576224092e-05,0.2,Linear,810,4865,6.006172839506172,4055,0.8943747689921108
1.4272930576224092e-05,0.2,cold,4865,4865,1.0,0,1.1447014248823129
1.4272930576224092e-05,0.3,BaryCDI,525,4695,8.942857142857143,4170,0.8895579842212692
1.4272930576224092e-05,0.3,FFD,245,4695,19.163265306122447,4450,0.8911622442012646
1.4272930576224092e-05,0.3,Linear,1225,4695,3.83265306122449,3470,0.8878287412212785
1.4272930576224092e-05,0.3,cold,4695,4695,1.0,0,1.1463235469443103
1.4272930576224092e-05,0.4,BaryCDI,560,4540,8.107142857142858,3980,0.8867196907285112
1.4272930576224092e-05,0.4,FFD,245,4540,18.53061224489796,4295,0.8917146773613733
1.4272930576224092e-05,0.4,Linear,1260,4540,3.6031746031746033,3280,0.8914071933345948
1.4272930576224092e-05,0.4,cold,4540,4540,1.0,0,1.1475942285256973
1.4272930576224092e-05,0.5,BaryCDI,395,4160,10.531645569620252,3765,0.8901626429441865
1.4272930576224092e-05,0.5,FFD,255,4160,16.313725490196077,3905,0.8933370255581541
1.4272930576224092e-05,0.5,Linear,1055,4160,3.943127962085308,3105,0.8920246599353192
1.4272930576224092e-05,0.5,cold,4160,4160,1.0,0,1.147097592089421
1.4272930576224092e-05,0.6,BaryCDI,385,4030,10.467532467532468,3645,0.8871387981017766
1.4272930576224092e-05,0.6,FFD,260,4030,15.5,3770,0.88984437715373
1.4272930576224092e-05,0.6,Linear,995,4030,4.050251256281407,3035,0.8925978372844733
1.4272930576224092e-05,0.6,cold,4030,4030,1.0,0,1.1272488395294218
1.4272930576224092e-05,0.7,BaryCDI,320,4055,12.671875,3735,0.8862151377866058
1.4272930576224092e-05,0.7,FFD,250,4055,16.22,3805,0.8966419972530028
1.4272930576224092e-05,0.7,Linear,930,4055,4.360215053763441,3125,0.8909830633474856
1.4272930576224092e-05,0.7,cold,4055,4055,1.0,0,1.1264903407518556
1.4272930576224092e-05,0.8,BaryCDI,255,4040,15.843137254901961,3785,0.8840403940357099
1.4272930576224092e-05,0.8,FFD,240,4040,16.833333333333332,3800,0.8905387050721766
1.4272930576224092e-05,0.8,Linear,625,4040,6.464,3415,0.8892710053119885
1.4272930576224092e-05,0.8,cold,4040,4040,1.0,0,1.1204106090033423
1.4272930576224092e-05,0.9,BaryCDI,160,3875,24.21875,3715,0.885205021879836
1.4272930576224092e-05,0.9,FFD,175,3875,22.142857142857142,3700,0.8895035396047564
1.4272930576224092e-05,0.9,Linear,70,3875,55.357142857142854,3805,0.8894620540618265
1.4272930576224092e-05,0.9,cold,3875,3875,1.0,0,1.1255893805120514
1.3932481513738197e-05,0.1,BaryCDI,250,4955,19.82,4705,0.8934298421385293
1.3932481513738197e-05,0.1,FFD,185,4955,26.783783783783782,4770,0.8929443147093572
1.3932481513738197e-05,0.1,Linear,590,4955,8.398305084745763,4365,0.8924753054288207
1.3932481513738197e-05,0.1,cold,4955,4955,1.0,0,1.1649273516980998
1.3932481513738197e-05,0.2,BaryCDI,385,4875,12.662337662337663,4490,0.8957393858845564
1.3932481513738197e-05,0.2,FFD,290,4875,16.810344827586206,4585,0.8937932629190988
1.3932481513738197e-05,0.2,Linear,870,4875,5.603448275862069,4005,0.8943747689921108
1.3932481513738197e-05,0.2,cold,4875,4875,1.0,0,1.1447014248823129
1.3932481513738197e-05,0.3,BaryCDI,535,4730,8.841121495327103,4195,0.8895579842212692
1.3932481513738197e-05,0.3,FFD,250,4730,18.92,4480,0.8911622442012646
1.3932481513738197e-05,0.3,Linear,1240,4730,3.814516129032258,3490,0.8878287412212785
1.3932481513738197e-05,0.3,cold,4730,4730,1.0,0,1.1463235469443103
1.3932481513738197e-05,0.4,BaryCDI,570,4545,7.973684210526316,3975,0.8867196907285112
1.3932481513738197e-05,0.4,FFD,250,4545,18.18,4295,0.8917146773613733
1.3932481513738197e-05,0.4,Linear,1325,4545,3.430188679245283,3220,0.8914071933345948
1.3932481513738197e-05,0.4,cold,4545,4545,1.0,0,1.1475942285256973
1.3932481513738197e-05,0.5,BaryCDI,410,4175,10.182926829268293,3765,0.8901626429441865
1.3932481513738197e-05,0.5,FFD,265,4175,15.754716981132075,3910,0.8933370255581541
1.3932481513738197e-05,0.5,Linear,1115,4175,3.7443946188340806,3060,0.8920246599353192
1.3932481513738197e-05,0.5,cold,4175,4175,1.0,0,1.147097592089421
1.3932481513738197e-05,0.6,BaryCDI,405,4130,10.197530864197532,3725,0.8871387981017766
1.3932481513738197e-05,0.6,FFD,270,4130,15.296296296296296,3860,0.88984437715373
1.3932481513738197e-05,0.6,Linear,1010,4130,4.089108910891089,3120,0.8925978372844733
1.3932481513738197e-05,0.6,cold,4130,4130,1.0,0,1.1272488395294218
1.3932481513738197e-05,0.7,BaryCDI,330,4130,12.515151515151516,3800,0.8862151377866058
1.3932481513738197e-05,0.7,FFD,255,4130,16.19607843137255,3875,0.8966419972530028
1.3932481513738197e-05,0.7,Linear,940,4130,4.3936170212765955,3190,0.8909830633474856
1.3932481513738197e-05,0.7,cold,4130,4130,1.0,0,1.1264903407518556
1.3932481513738197e-05,0.8,BaryCDI,265,4105,15.49056603773585,3840,0.8840403940357099
1.3932481513738197e-05,0.8,FFD,245,4105,16.755102040816325,3860,0.8905387050721766
1.3932481513738197e-05,0.8,Linear,660,4105,6.21969696969697,3445,0.8892710053119885
1.3932481513738197e-05,0.8,cold,4105,4105,1.0,0,1.1204106090033423
1.3932481513738197e-05,0.9,BaryCDI,165,3935,23.848484848484848,3770,0.885205021879836
1.3932481513738197e-05,0.9,FFD,180,3935,21.86111111111111,3755,0.8895035396047564
1.3932481513738197e-05,0.9,Linear,75,3935,52.46666666666667,3860,0.8894620540618265
1.3932481513738197e-05,0.9,cold,3935,3935,1.0,0,1.1255893805120514
1.360015310759046e-05,0.1,BaryCDI,290,4960,17.103448275862068,4670,0.8934298421385293
1.360015310759046e-05,0.1,FFD,185,4960,26.81081081081081,4775,0.8929443147093572
1.360015310759046e-05,0.1,Linear,590,4960,8.40677966101695,4370,0.8924753054288207
1.360015310759046e-05,0.1,cold,4960,4960,1.0,0,1.1649273516980998
1.360015310759046e-05,0.2,BaryCDI,420,4885,11.630952380952381,4465,0.8957393858845564
1.360015310759046e-05,0.2,FFD,290,4885,16.844827586206897,4595,0.8937932629190988
1.360015310759046e-05,0.2,Linear,885,4885,5.519774011299435,4000,0.8943747689921108
1.360015310759046e-05,0.2,cold,4885,4885,1.0,0,1.1447014248823129
1.360015310759046e-05,0.3,BaryCDI,615,4755,7.7317073170731705,4140,0.8895579842212692
1.360015310759046e-05,0.3,FFD,265,4755,17.943396226415093,4490,0.8911622442012646
1.360015310759046e-05,0.3,Linear,1380,4755,3.4456521739130435,3375,0.8878287412212785
1.360015310759046e-05,0.3,cold,4755,4755,1.0,0,1.1463235469443103
1.360015310759046e-05,0.4,BaryCDI,620,4560,7.354838709677419,3940,0.8867196907285112
1.360015310759046e-05,0.4,FFD,260,4560,17.53846153846154,4300,0.8917146773613733
1.360015310759046e-05,0.4,Linear,1460,4560,3.1232876712328768,3100,0.8914071933345948
1.360015310759046e-05,0.4,cold,4560,4560,1.0,0,1.1475942285256973
1.360015310759046e-05,0.5,BaryCDI,435,4240,9.74712643678161,3805,0.8901626429441865
1.360015310759046e-05,0.5,FFD,275,4240,15.418181818181818,3965,0.8933370255581541
1.360015310759046e-05,0.5,Linear,1140,4240,3.719298245614035,3100,0.8920246599353192
1.360015310759046e-05,0.5,cold,4240,4240,1.0,0,1.147097592089421
1.360015310759046e-05,0.6,BaryCDI,420,4190,9.976190476190476,3770,0.8871387981017766
1.360015310759046e-05,0.6,FFD,280,4190,14.964285714285714,3910,0.88984437715373
1.360015310759046e-05,0.6,Linear,1040,4190,4.028846153846154,3150,0.8925978372844733
1.360015310759046e-05,0.6,cold,4190,4190,1.0,0,1.1272488395294218
1.360015310759046e-05,0.7,BaryCDI,345,4135,11.985507246376812,3790,0.8862151377866058
1.360015310759046e-05,0.7,FFD,260,4135,15.903846153846153,3875,0.8966419972530028
1.360015310759046e-05,0.7,Linear,1070,4135,3.864485981308411,3065,0.8909830633474856
1.360015310759046e-05,0.7,cold,4135,4135,1.0,0,1.1264903407518556
1.360015310759046e-05,0.8,BaryCDI,285,4160,14.596491228070175,3875,0.8840403940357099
1.360015310759046e-05,0.8,FFD,250,4160,16.64,3910,0.8905387050721766
1.360015310759046e-05,0.8,Linear,680,4160,6.117647058823529,3480,0.8892710053119885
1.360015310759046e-05,0.8,cold,4160,4160,1.0,0,1.1204106090033423
1.360015310759046e-05,0.9,BaryCDI,170,3945,23.205882352941178,3775,0.885205021879836
1.360015310759046e-05,0.9,FFD,190,3945,20.763157894736842,3755,0.8895035396047564
1.360015310759046e-05,0.9,Linear,120,3945,32.875,3825,0.8894620540618265
1.360015310759046e-05,0.9,cold,3945,3945,1.0,0,1.1255893805120514
1.3275751657557742e-05,0.1,BaryCDI,325,4965,15.276923076923078,4640,0.8934298421385293
1.3275751657557742e-05,0.1,FFD,215,4965,23.093023255813954,4750,0.8929443147093572
1.3275751657557742e-05,0.1,Linear,595,4965,8.344537815126051,4370,0.8924753054288207
1.3275751657557742e-05,0.1,cold,4965,4965,1.0,0,1.1649273516980998
1.3275751657557742e-05,0.2,BaryCDI,425,4935,11.611764705882353,4510,0.8957393858845564
1.3275751657557742e-05,0.2,FFD,320,4935,15.421875,4615,0.8937932629190988
1.3275751657557742e-05,0.2,Linear,915,4935,5.39344262295082,4020,0.8943747689921108
1.3275751657557742e-05,0.2,cold,4935,4935,1.0,0,1.1447014248823129
1.3275751657557742e-05,0.3,BaryCDI,655,4760,7.267175572519084,4105,0.8895579842212692
1.3275751657557742e-05,0.3,FFD,270,4760,17.62962962962963,4490,0.8911622442012646
1.3275751657557742e-05,0.3,Linear,1445,4760,3.2941176470588234,3315,0.8878287412212785
1.3275751657557742e-05,0.3,cold,4760,4760,1.0,0,1.1463235469443103
1.3275751657557742e-05,0.4,BaryCDI,625,4675,7.48,4050,0.8867196907285112
1.3275751657557742e-05,0.4,FFD,265,4675,17.641509433962263,4410,0.8917146773613733
1.3275751657557742e-05,0.4,Linear,1520,4675,3.075657894736842,3155,0.8914071933345948
1.3275751657557742e-05,0.4,cold,4675,4675,1.0,0,1.1475942285256973
1.3275751657557742e-05,0.5,BaryCDI,445,4260,9.573033707865168,3815,0.8901626429441865
1.3275751657557742e-05,0.5,FFD,285,4260,14.947368421052632,3975,0.8933370255581541
1.3275751657557742e-05,0.5,Linear,1200,4260,3.55,3060,0.8920246599353192
1.3275751657557742e-05,0.5,cold,4260,4260,1.0,0,1.147097592089421
1.3275751657557742e-05,0.6,BaryCDI,445,4230,9.50561797752809,3785,0.8871387981017766
1.3275751657557742e-05,0.6,FFD,285,4230,14.842105263157896,3945,0.88984437715373
1.3275751657557742e-05,0.6,Linear,1055,4230,4.009478672985782,3175,0.8925978372844733
1.3275751657557742e-05,0.6,cold,4230,4230,1.0,0,1.1272488395294218
1.3275751657557742e-05,0.7,BaryCDI,350,4170,11.914285714285715,3820,0.8862151377866058
1.3275751657557742e-05,0.7,FFD,265,4170,15.735849056603774,3905,0.8966419972530028
1.3275751657557742e-05,0.7,Linear,1080,4170,3.861111111111111,3090,0.8909830633474856
1.3275751657557742e-05,0.7,cold,4170,4170,1.0,0,1.1264903407518556
1.3275751657557742e-05,0.8,BaryCDI,295,4165,14.11864406779661,3870,0.8840403940357099
1.3275751657557742e-05,0.8,FFD,255,4165,16.333333333333332,3910,0.8905387050721766
1.3275751657557742e-05,0.8,Linear,800,4165,5.20625,3365,0.8892710053119885
1.3275751657557742e-05,0.8,cold,4165,4165,1.0,0,1.1204106090033423
1.3275751657557742e-05,0.9,BaryCDI,180,3955,21.97222222222222,3775,0.885205021879836
1.3275751657557742e-05,0.9,FFD,195,3955,20.28205128205128,3760,0.8895035396047564
1.3275751657557742e-05,0.9,Linear,155,3955,25.516129032258064,3800,0.8894620540618265
1.3275751657557742e-05,0.9,cold,3955,3955,1.0,0,1.1255893805120514
1.2959088083705568e-05,0.1,BaryCDI,360,5130,14.25,4770,0.8934298421385293
1.2959088083705568e-05,0.1,FFD,220,5130,23.318181818181817,4910,0.8929443147093572
1.2959088083705568e-05,0.1,Linear,595,5130,8.621848739495798,4535,0.8924753054288207
1.2959088083705568e-05,0.1,cold,5130,5130,1.0,0,1.1649273516980998
1.2959088083705568e-05,0.2,BaryCDI,455,4940,10.857142857142858,4485,0.8957393858845564
1.2959088083705568e-05,0.2,FFD,325,4940,15.2,4615,0.8937932629190988
1.2959088083705568e-05,0.2,Linear,980,4940,5.040816326530612,3960,0.8943747689921108
1.2959088083705568e-05,0.2,cold,4940,4940,1.0,0,1.1447014248823129
1.2959088083705568e-05,0.3,BaryCDI,660,4830,7.318181818181818,4170,0.8895579842212692
1.2959088083705568e-05,0.3,FFD,275,4830,17.563636363636363,4555,0.8911622442012646
1.2959088083705568e-05,0.3,Linear,1600,4830,3.01875,3230,0.8878287412212785
1.2959088083705568e-05,0.3,cold,4830,4830,1.0,0,1.1463235469443103
1.2959088083705568e-05,0.4,BaryCDI,695,4675,6.726618705035971,3980,0.8867196907285112
1.2959088083705568e-05,0.4,FFD,270,4675,17.314814814814813,4405,0.8917146773613733
1.2959088083705568e-05,0.4,Linear,1585,4675,2.949526813880126,3090,0.8914071933345948
1.2959088083705568e-05,0.4,cold,4675,4675,1.0,0,1.1475942285256973
1.2959088083705568e-05,0.5,BaryCDI,480,4265,8.885416666666666,3785,0.8901626429441865
1.2959088083705568e-05,0.5,FFD,290,4265,14.706896551724139,3975,0.8933370255581541
1.2959088083705568e-05,0.5,Linear,1245,4265,3.42570281124498,3020,0.8920246599353192
1.2959088083705568e-05,0.5,cold,4265,4265,1.0,0,1.147097592089421
1.2959088083705568e-05,0.6,BaryCDI,505,4245,8.405940594059405,3740,0.8871387981017766
1.2959088083705568e-05,0.6,FFD,295,4245,14.389830508474576,3950,0.88984437715373
1.2959088083705568e-05,0.6,Linear,1070,4245,3.967289719626168,3175,0.8925978372844733
1.2959088083705568e-05,0.6,cold,4245,4245,1.0,0,1.1272488395294218
1.2959088083705568e-05,0.7,BaryCDI,360,4175,11.597222222222221,3815,0.8862151377866058
1.2959088083705568e-05,0.7,FFD,275,4175,15.181818181818182,3900,0.8966419972530028
1.2959088083705568e-05,0.7,Linear,1150,4175,3.630434782608696,3025,0.8909830633474856
1.2959088083705568e-05,0.7,cold,4175,4175,1.0,0,1.1264903407518556
1.2959088083705568e-05,0.8,BaryCDI,305,4185,13.721311475409836,3880,0.8840403940357099
1.2959088083705568e-05,0.8,FFD,260,4185,16.096153846153847,3925,0.8905387050721766
1.2959088083705568e-05,0.8,Linear,830,4185,5.042168674698795,3355,0.8892710053119885
1.2959088083705568e-05,0.8,cold,4185,4185,1.0,0,1.1204106090033423
1.2959088083705568e-05,0.9,BaryCDI,190,3980,20.94736842105263,3790,0.885205021879836
1.2959088083705568e-05,0.9,FFD,195,3980,20.41025641025641,3785,0.8895035396047564
1.2959088083705568e-05,0.9,Linear,175,3980,22.742857142857144,3805,0.8894620540618265
1.2959088083705568e-05,0.9,cold,3980,3980,1.0,0,1.1255893805120514
1.2649977816181491e-05,0.1,BaryCDI,390,5165,13.243589743589743,4775,0.8934298421385293
1.2649977816181491e-05,0.1,FFD,355,5165,14.549295774647888,4810,0.8929443147093572
1.2649977816181491e-05,0.1,Linear,630,5165,8.198412698412698,4535,0.8924753054288207
1.2649977816181491e-05,0.1,cold,5165,5165,1.0,0,1.1649273516980998
1.2649977816181491e-05,0.2,BaryCDI,460,4945,10.75,4485,0.8957393858845564
1.2649977816181491e-05,0.2,FFD,385,4945,12.844155844155845,4560,0.8937932629190988
1.2649977816181491e-05,0.2,Linear,1055,4945,4.687203791469194,3890,0.8943747689921108
1.2649977816181491e-05,0.2,cold,4945,4945,1.0,0,1.1447014248823129
1.2649977816181491e-05,0.3,BaryCDI,665,4995,7.511278195488722,4330,0.8895579842212692
1.2649977816181491e-05,0.3,FFD,280,4995,17.839285714285715,4715,0.8911622442012646
1.2649977816181491e-05,0.3,Linear,1605,4995,3.1121495327102804,3390,0.8878287412212785
1.2649977816181491e-05,0.3,cold,4995,4995,1.0,0,1.1463235469443103
1.2649977816181491e-05,0.4,BaryCDI,700,4680,6.685714285714286,3980,0.8867196907285112
1.2649977816181491e-05,0.4,FFD,280,4680,16.714285714285715,4400,0.8917146773613733
1.2649977816181491e-05,0.4,Linear,1595,4680,2.9341692789968654,3085,0.8914071933345948
1.2649977816181491e-05,0.4,cold,4680,4680,1.0,0,1.1475942285256973
1.2649977816181491e-05,0.5,BaryCDI,490,4360,8.89795918367347,3870,0.8901626429441865
1.2649977816181491e-05,0.5,FFD,295,4360,14.779661016949152,4065,0.8933370255581541
1.2649977816181491e-05,0.5,Linear,1255,4360,3.4741035856573705,3105,0.8920246599353192
1.2649977816181491e-05,0.5,cold,4360,4360,1.0,0,1.147097592089421
1.2649977816181491e-05,0.6,BaryCDI,545,4250,7.798165137614679,3705,0.8871387981017766
1.2649977816181491e-05,0.6,FFD,305,4250,13.934426229508198,3945,0.88984437715373
1.2649977816181491e-05,0.6,Linear,1165,4250,3.648068669527897,3085,0.8925978372844733
1.2649977816181491e-05,0.6,cold,4250,4250,1.0,0,1.1272488395294218
1.2649977816181491e-05,0.7,BaryCDI,380,4180,11.0,3800,0.8862151377866058
1.2649977816181491e-05,0.7,FFD,285,4180,14.666666666666666,3895,0.8966419972530028
1.2649977816181491e-05,0.7,Linear,1155,4180,3.619047619047619,3025,0.8909830633474856
1.2649977816181491e-05,0.7,cold,4180,4180,1.0,0,1.1264903407518556
1.2649977816181491e-05,0.8,BaryCDI,315,4215,13.380952380952381,3900,0.8840403940357099
1.2649977816181491e-05,0.8,FFD,265,4215,15.90566037735849,3950,0.8905387050721766
1.2649977816181491e-05,0.8,Linear,835,4215,5.047904191616767,3380,0.8892710053119885
1.2649977816181491e-05,0.8,cold,4215,4215,1.0,0,1.1204106090033423
1.2649977816181491e-05,0.9,BaryCDI,200,4030,20.15,3830,0.885205021879836
1.2649977816181491e-05,0.9,FFD,200,4030,20.15,3830,0.8895035396047564
1.2649977816181491e-05,0.9,Linear,215,4030,18.74418604651163,3815,0.8894620540618265
1.2649977816181491e-05,0.9,cold,4030,4030,1.0,0,1.1255893805120514
