axis,interval,lo,hi,mid,width,regime,aoa,h,drift,gamma,method,mean,std,max,ipfp_res,converged
mach,M2.30-2.40,2.3,2.4,2.3499999999999996,0.1,attached,0.0,0.025,ffd,0.0001,Linear,0.0018929661707917439,0.000605900451062459,0.0025977079386400393,9.83629888651194e-08,True
mach,M2.30-2.40,2.3,2.4,2.3499999999999996,0.1,attached,0.0,0.025,null,0.0001,BaryCDI,0.002692904082979111,0.000800127489502178,0.0035756418992120118,4.545444568293533e-06,False
mach,M2.30-2.40,2.3,2.4,2.3499999999999996,0.1,attached,0.0,0.025,null,0.0001,FFD,0.0017775719414669917,0.0004307082780928703,0.002228913982123927,4.545444568293533e-06,False
mach,M2.30-2.40,2.3,2.4,2.3499999999999996,0.1,attached,0.0,0.025,null,0.0001,Linear,0.0018929661707917439,0.000605900451062459,0.0025977079386400393,4.545444568293533e-06,False
mach,M2.40-2.50,2.4,2.5,2.45,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.002842968569107668,0.0008420175350223133,0.003777388039450921,8.432111452449931e-05,False
mach,M2.40-2.50,2.4,2.5,2.45,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.0016184212894700001,0.00045528110675602105,0.0021210043433327855,8.432111452449931e-05,False
mach,M2.40-2.50,2.4,2.5,2.45,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.001440097699525693,0.0004276897081164108,0.0019164742023490568,8.432111452449931e-05,False
mach,M2.40-2.50,2.4,2.5,2.45,0.1,attached,0.0,0.025,ffd,0.0001,BaryCDI,0.002804460314281079,0.0008509042331782055,0.003753519283737584,1.5419131187854873e-05,False
mach,M2.40-2.50,2.4,2.5,2.45,0.1,attached,0.0,0.025,ffd,0.0001,FFD,0.0016184212894700001,0.00045528110675602105,0.0021210043433327855,1.5419131187854873e-05,False
mach,M2.40-2.50,2.4,2.5,2.45,0.1,attached,0.0,0.025,ffd,0.0001,Linear,0.001440097699525693,0.0004276897081164108,0.0019164742023490568,1.5419131187854873e-05,False
mach,M2.40-2.50,2.4,2.5,2.45,0.1,attached,0.0,0.025,null,0.0001,BaryCDI,0.002534715047779112,0.0007641908011226699,0.003387878568788102,2.9330431615903763e-05,False
mach,M2.40-2.50,2.4,2.5,2.45,0.1,attached,0.0,0.025,null,0.0001,FFD,0.0016184212896003549,0.0004552811067683594,0.002121004343441889,2.9330431615903763e-05,False
mach,M2.40-2.50,2.4,2.5,2.45,0.1,attached,0.0,0.025,null,0.0001,Linear,0.001440097699525693,0.0004276897081164108,0.0019164742023490568,2.9330431615903763e-05,False
mach,M2.50-2.60,2.5,2.6,2.55,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.003068822089125547,0.0008932324722323415,0.004067277259092394,2.4202115405103086e-06,False
mach,M2.50-2.60,2.5,2.6,2.55,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.00153529727012844,0.00044912813343757525,0.002035540053847369,2.4202115405103086e-06,False
mach,M2.50-2.60,2.5,2.6,2.55,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.001327092010334764,0.0004014978912304256,0.001755267009118789,2.4202115405103086e-06,False
mach,M2.50-2.60,2.5,2.6,2.55,0.1,attached,0.0,0.025,ffd,0.0001,BaryCDI,0.003014796855011363,0.0008988637784427394,0.0040193300571207515,4.9464987931457927e-05,False
mach,M2.50-2.60,2.5,2.6,2.55,0.1,attached,0.0,0.025,ffd,0.0001,FFD,0.00153529727012844,0.00044912813343757525,0.002035540053847369,4.9464987931457927e-05,False
mach,M2.50-2.60,2.5,2.6,2.55,0.1,attached,0.0,0.025,ffd,0.0001,Linear,0.001327092010334764,0.0004014978912304256,0.001755267009118789,4.9464987931457927e-05,False
mach,M2.50-2.60,2.5,2.6,2.55,0.1,attached,0.0,0.025,null,0.0001,BaryCDI,0.0028715461150998363,0.0008555388328917901,0.003822978544998073,0.0004562985036518086,False
mach,M2.50-2.60,2.5,2.6,2.55,0.1,attached,0.0,0.025,null,0.0001,FFD,0.0015356947112065806,0.0004492776964691498,0.0020362294456598095,0.0004562985036518086,False
mach,M2.50-2.60,2.5,2.6,2.55,0.1,attached,0.0,0.025,null,0.0001,Linear,0.001327092010334764,0.0004014978912304256,0.001755267009118789,0.0004562985036518086,False
mach,M2.60-2.70,2.6,2.7,2.6500000000000004,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.0025889767794515187,0.0007853901881738976,0.003474936155785864,7.857976892822194e-05,False
mach,M2.60-2.70,2.6,2.7,2.6500000000000004,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.001776440233557941,0.0005360838597639274,0.0023748664130130537,7.857976892822194e-05,False
mach,M2.60-2.70,2.6,2.7,2.6500000000000004,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.0011827071554286006,0.00035062587351146783,0.0015777811942977366,7.857976892822194e-05,False
mach,M2.60-2.70,2.6,2.7,2.6500000000000004,0.1,attached,0.0,0.025,ffd,0.0001,BaryCDI,0.0024315708348790887,0.0007403537638908491,0.0032611328684902597,3.2963278329134482e-06,False
mach,M2.60-2.70,2.6,2.7,2.6500000000000004,0.1,attached,0.0,0.025,ffd,0.0001,FFD,0.001776440233557941,0.0005360838597639274,0.0023748664130130537,3.2963278329134482e-06,False
mach,M2.60-2.70,2.6,2.7,2.6500000000000004,0.1,attached,0.0,0.025,ffd,0.0001,Linear,0.0011827071554286006,0.00035062587351146783,0.0015777811942977366,3.2963278329134482e-06,False
mach,M2.60-2.70,2.6,2.7,2.6500000000000004,0.1,attached,0.0,0.025,null,0.0001,BaryCDI,0.002161502936225186,0.0006527556607504164,0.0028847783713550393,3.341055118077918e-05,False
mach,M2.60-2.70,2.6,2.7,2.6500000000000004,0.1,attached,0.0,0.025,null,0.0001,FFD,0.001776440233557941,0.0005360838597639274,0.0023748664130130537,3.341055118077918e-05,False
mach,M2.60-2.70,2.6,2.7,2.6500000000000004,0.1,attached,0.0,0.025,null,0.0001,Linear,0.0011827071554286006,0.00035062587351146783,0.0015777811942977366,3.341055118077918e-05,False
mach,M2.70-2.80,2.7,2.8,2.75,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.007422537620754029,0.002525432722320555,0.010684433043024022,2.3115555794817055e-05,False
mach,M2.70-2.80,2.7,2.8,2.75,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.006154985946095711,0.0027113307935388753,0.010347895008198644,2.3115555794817055e-05,False
mach,M2.70-2.80,2.7,2.8,2.75,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.005920947177049742,0.0029814816244648056,0.010501045447412018,2.3115555794817055e-05,False
mach,M2.70-2.80,2.7,2.8,2.75,0.1,attached,0.0,0.025,ffd,0.0001,BaryCDI,0.007207394656974203,0.002563453699761794,0.01061799677035552,2.750705943199705e-05,False
mach,M2.70-2.80,2.7,2.8,2.75,0.1,attached,0.0,0.025,ffd,0.0001,FFD,0.006154985946095711,0.0027113307935388753,0.010347895008198644,2.750705943199705e-05,False
mach,M2.70-2.80,2.7,2.8,2.75,0.1,attached,0.0,0.025,ffd,0.0001,Linear,0.005920947177049742,0.0029814816244648056,0.010501045447412018,2.750705943199705e-05,False
mach,M2.70-2.80,2.7,2.8,2.75,0.1,attached,0.0,0.025,null,0.0001,BaryCDI,0.007034577370483618,0.002543789294186178,0.01054660954699347,5.693539677054105e-06,False
mach,M2.70-2.80,2.7,2.8,2.75,0.1,attached,0.0,0.025,null,0.0001,FFD,0.006154985946095711,0.0027113307935388753,0.010347895008198644,5.693539677054105e-06,False
mach,M2.70-2.80,2.7,2.8,2.75,0.1,attached,0.0,0.025,null,0.0001,Linear,0.005920947177049742,0.0029814816244648056,0.010501045447412018,5.693539677054105e-06,False
mach,M2.80-2.90,2.8,2.9,2.8499999999999996,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.002882863318186018,0.0008653849019004586,0.0038749945470197243,1.85451135585879e-05,False
mach,M2.80-2.90,2.8,2.9,2.8499999999999996,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.0011402004896989336,0.0002874754821543298,0.0014945896059977276,1.85451135585879e-05,False
mach,M2.80-2.90,2.8,2.9,2.8499999999999996,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.0011401969079288044,0.0002874749708529129,0.0014945896059977335,1.85451135585879e-05,False
mach,M2.80-2.90,2.8,2.9,2.8499999999999996,0.1,attached,0.0,0.025,ffd,0.0001,BaryCDI,0.002168272271952284,0.0006470422911867614,0.0029235660065059666,0.00012608774094857722,False
mach,M2.80-2.90,2.8,2.9,2.8499999999999996,0.1,attached,0.0,0.025,ffd,0.0001,FFD,0.0011402004896989342,0.0002874754821543298,0.0014945896059977276,0.00012608774094857722,False
mach,M2.80-2.90,2.8,2.9,2.8499999999999996,0.1,attached,0.0,0.025,ffd,0.0001,Linear,0.0011401969079288044,0.0002874749708529129,0.0014945896059977335,0.00012608774094857722,False
mach,M2.80-2.90,2.8,2.9,2.8499999999999996,0.1,attached,0.0,0.025,null,0.0001,BaryCDI,0.0021732198483282636,0.0006480869485868924,0.002929176811644539,2.139355304819901e-05,False
mach,M2.80-2.90,2.8,2.9,2.8499999999999996,0.1,attached,0.0,0.025,null,0.0001,FFD,0.0011402004896989342,0.0002874754821543298,0.0014945896059977276,2.139355304819901e-05,False
mach,M2.80-2.90,2.8,2.9,2.8499999999999996,0.1,attached,0.0,0.025,null,0.0001,Linear,0.0011401969079288044,0.0002874749708529129,0.0014945896059977335,2.139355304819901e-05,False
mach,M2.90-3.00,2.9,3.0,2.95,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.0027506107610195045,0.0008619260539964054,0.0037502106273916607,5.8441526551433753e-05,False
mach,M2.90-3.00,2.9,3.0,2.95,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.001026040049640052,0.0003023855113189784,0.0013757553129158354,5.8441526551433753e-05,False
mach,M2.90-3.00,2.9,3.0,2.95,0.1,attached,0.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.0010260359102995922,0.0003023865482316658,0.001375755312915854,5.8441526551433753e-05,False
mach,M2.90-3.00,2.9,3.0,2.95,0.1,attached,0.0,0.025,ffd,0.0001,BaryCDI,0.0019448973156970559,0.0006079053444150975,0.002645879083744693,2.5554473221944818e-05,False
mach,M2.90-3.00,2.9,3.0,2.95,0.1,attached,0.0,0.025,ffd,0.0001,FFD,0.0010260400496400522,0.00030238551131897844,0.0013757553129158358,2.5554473221944818e-05,False
mach,M2.90-3.00,2.9,3.0,2.95,0.1,attached,0.0,0.025,ffd,0.0001,Linear,0.0010260359102995922,0.0003023865482316658,0.001375755312915854,2.5554473221944818e-05,False
mach,M2.90-3.00,2.9,3.0,2.95,0.1,attached,0.0,0.025,null,0.0001,BaryCDI,0.001946326431375688,0.0006083703947305163,0.0026477520326471625,3.769003906128887e-05,False
mach,M2.90-3.00,2.9,3.0,2.95,0.1,attached,0.0,0.025,null,0.0001,FFD,0.0010260400496400522,0.00030238551131897844,0.0013757553129158358,3.769003906128887e-05,False
mach,M2.90-3.00,2.9,3.0,2.95,0.1,attached,0.0,0.025,null,0.0001,Linear,0.0010260359102995922,0.0003023865482316658,0.001375755312915854,3.769003906128887e-05,False
mach,M0.80-0.90,0.8,0.9,0.8500000000000001,0.1,subsonic,2.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.020465077280787215,0.0051532888506832875,0.025935308774401276,9.654658583713172e-08,True
mach,M0.80-0.90,0.8,0.9,0.8500000000000001,0.1,subsonic,2.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.022217160158254902,0.006537668416688062,0.029287292630776802,9.654658583713172e-08,True
mach,M0.80-0.90,0.8,0.9,0.8500000000000001,0.1,subsonic,2.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.02487542138029235,0.006002037331962375,0.031142192795578682,9.654658583713172e-08,True
mach,M0.80-0.90,0.8,0.9,0.8500000000000001,0.1,subsonic,2.0,0.025,ffd,0.0001,BaryCDI,0.02061834164639499,0.005204658319188747,0.026090065051413754,9.63629815942113e-08,True
mach,M0.80-0.90,0.8,0.9,0.8500000000000001,0.1,subsonic,2.0,0.025,ffd,0.0001,FFD,0.022217160153816144,0.006537668415587165,0.029287292625120472,9.63629815942113e-08,True
mach,M0.80-0.90,0.8,0.9,0.8500000000000001,0.1,subsonic,2.0,0.025,ffd,0.0001,Linear,0.02487542138029235,0.006002037331962375,0.031142192795578682,9.63629815942113e-08,True
mach,M0.80-0.90,0.8,0.9,0.8500000000000001,0.1,subsonic,2.0,0.025,null,0.0001,BaryCDI,0.02050508318220309,0.005386872372711375,0.026205442222527926,6.191798043175822e-07,False
mach,M0.80-0.90,0.8,0.9,0.8500000000000001,0.1,subsonic,2.0,0.025,null,0.0001,FFD,0.022217160153816144,0.006537668415587165,0.029287292625120472,6.191798043175822e-07,False
mach,M0.80-0.90,0.8,0.9,0.8500000000000001,0.1,subsonic,2.0,0.025,null,0.0001,Linear,0.02487542138029235,0.006002037331962375,0.031142192795578682,6.191798043175822e-07,False
mach,M0.90-1.00,0.9,1.0,0.95,0.1,subsonic,2.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.020139760996682705,0.005221299360634395,0.025589167553506192,9.530549505143426e-08,True
mach,M0.90-1.00,0.9,1.0,0.95,0.1,subsonic,2.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.009217256754255903,0.002073886121054028,0.011242865740467314,9.530549505143426e-08,True
mach,M0.90-1.00,0.9,1.0,0.95,0.1,subsonic,2.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.02932747431243988,0.007395282356145228,0.03714658457830204,9.530549505143426e-08,True
mach,M0.90-1.00,0.9,1.0,0.95,0.1,subsonic,2.0,0.025,ffd,0.0001,BaryCDI,0.020752755094548433,0.005487781091872992,0.0264764566759322,8.928586225920299e-08,True
mach,M0.90-1.00,0.9,1.0,0.95,0.1,subsonic,2.0,0.025,ffd,0.0001,FFD,0.009217256754255903,0.002073886121054028,0.011242865740467314,8.928586225920299e-08,True
mach,M0.90-1.00,0.9,1.0,0.95,0.1,subsonic,2.0,0.025,ffd,0.0001,Linear,0.02932747431243988,0.007395282356145228,0.03714658457830204,8.928586225920299e-08,True
mach,M0.90-1.00,0.9,1.0,0.95,0.1,subsonic,2.0,0.025,null,0.0001,BaryCDI,0.021153511236577327,0.0054318239122538485,0.026895551605839865,9.965691560864798e-08,True
mach,M0.90-1.00,0.9,1.0,0.95,0.1,subsonic,2.0,0.025,null,0.0001,FFD,0.009217256754255903,0.002073886121054028,0.011242865740467314,9.965691560864798e-08,True
mach,M0.90-1.00,0.9,1.0,0.95,0.1,subsonic,2.0,0.025,null,0.0001,Linear,0.02932747431243988,0.007395282356145228,0.03714658457830204,9.965691560864798e-08,True
mach,M1.00-1.10,1.0,1.1,1.05,0.1,detached,2.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.023490796567434927,0.005820500521718518,0.029811574479990825,9.527557764954508e-08,True
mach,M1.00-1.10,1.0,1.1,1.05,0.1,detached,2.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.010854379502364002,0.002578262638003038,0.013898807210030617,9.527557764954508e-08,True
mach,M1.00-1.10,1.0,1.1,1.05,0.1,detached,2.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.02952512893783962,0.00786124206240324,0.037969471420264175,9.527557764954508e-08,True
mach,M1.00-1.10,1.0,1.1,1.05,0.1,detached,2.0,0.025,ffd,0.0001,BaryCDI,0.02406219101883859,0.006056267411568637,0.030689435108933745,9.578866411175113e-08,True
mach,M1.00-1.10,1.0,1.1,1.05,0.1,detached,2.0,0.025,ffd,0.0001,FFD,0.010816697206689641,0.002566459035067635,0.013840713864622555,9.578866411175113e-08,True
mach,M1.00-1.10,1.0,1.1,1.05,0.1,detached,2.0,0.025,ffd,0.0001,Linear,0.02952512893783962,0.00786124206240324,0.037969471420264175,9.578866411175113e-08,True
mach,M1.00-1.10,1.0,1.1,1.05,0.1,detached,2.0,0.025,null,0.0001,BaryCDI,0.023402650262769185,0.00602086501663209,0.030110864462646734,9.598630867913016e-08,True
mach,M1.00-1.10,1.0,1.1,1.05,0.1,detached,2.0,0.025,null,0.0001,FFD,0.010854379502364002,0.002578262638003038,0.013898807210030617,9.598630867913016e-08,True
mach,M1.00-1.10,1.0,1.1,1.05,0.1,detached,2.0,0.025,null,0.0001,Linear,0.02952512893783962,0.00786124206240324,0.037969471420264175,9.598630867913016e-08,True
mach,M1.10-1.20,1.1,1.2,1.15,0.1,detached,2.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.016692363059820033,0.003983725075728692,0.021066191729654172,9.302388548348972e-08,True
mach,M1.10-1.20,1.1,1.2,1.15,0.1,detached,2.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.010702456670214825,0.002455867507325297,0.013659470988120885,9.302388548348972e-08,True
mach,M1.10-1.20,1.1,1.2,1.15,0.1,detached,2.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.026401132497099238,0.007369838193452954,0.03431016558609732,9.302388548348972e-08,True
mach,M1.10-1.20,1.1,1.2,1.15,0.1,detached,2.0,0.025,ffd,0.0001,BaryCDI,0.017986582836017798,0.004476649704863517,0.022921494891661547,9.556069358040986e-08,True
mach,M1.10-1.20,1.1,1.2,1.15,0.1,detached,2.0,0.025,ffd,0.0001,FFD,0.010766440300598987,0.002471808221623746,0.013740259073420311,9.556069358040986e-08,True
mach,M1.10-1.20,1.1,1.2,1.15,0.1,detached,2.0,0.025,ffd,0.0001,Linear,0.026401132497099238,0.007369838193452954,0.03431016558609732,9.556069358040986e-08,True
mach,M1.10-1.20,1.1,1.2,1.15,0.1,detached,2.0,0.025,null,0.0001,BaryCDI,0.01604355980694365,0.0038243951171316954,0.020296122278806936,9.880164952846826e-08,True
mach,M1.10-1.20,1.1,1.2,1.15,0.1,detached,2.0,0.025,null,0.0001,FFD,0.010766440300598987,0.002471808221623746,0.013740259073420311,9.880164952846826e-08,True
mach,M1.10-1.20,1.1,1.2,1.15,0.1,detached,2.0,0.025,null,0.0001,Linear,0.026401132497099238,0.007369838193452954,0.03431016558609732,9.880164952846826e-08,True
mach,M1.20-1.30,1.2,1.3,1.25,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.013236339048044063,0.0032624934227140634,0.016766564021285332,9.779555831812559e-08,True
mach,M1.20-1.30,1.2,1.3,1.25,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.010085507926687639,0.0023477482729179966,0.01264471675741211,9.779555831812559e-08,True
mach,M1.20-1.30,1.2,1.3,1.25,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.022672782106855773,0.006690554828351737,0.02986488032454236,9.779555831812559e-08,True
mach,M1.20-1.30,1.2,1.3,1.25,0.1,attached,2.0,0.025,ffd,0.0001,BaryCDI,0.014348685690653241,0.00355221667511322,0.01815082809736965,7.898226783709106e-08,True
mach,M1.20-1.30,1.2,1.3,1.25,0.1,attached,2.0,0.025,ffd,0.0001,FFD,0.010085507926687639,0.0023477482729179966,0.01264471675741211,7.898226783709106e-08,True
mach,M1.20-1.30,1.2,1.3,1.25,0.1,attached,2.0,0.025,ffd,0.0001,Linear,0.022672782106855773,0.006690554828351737,0.02986488032454236,7.898226783709106e-08,True
mach,M1.20-1.30,1.2,1.3,1.25,0.1,attached,2.0,0.025,null,0.0001,BaryCDI,0.016484291424726207,0.0035222516019919096,0.02064141534309323,0.07090843703173277,False
mach,M1.20-1.30,1.2,1.3,1.25,0.1,attached,2.0,0.025,null,0.0001,FFD,0.010085507926687639,0.0023477482729179966,0.01264471675741211,0.07090843703173277,False
mach,M1.20-1.30,1.2,1.3,1.25,0.1,attached,2.0,0.025,null,0.0001,Linear,0.022672782106855773,0.006690554828351737,0.02986488032454236,0.07090843703173277,False
mach,M1.30-1.40,1.3,1.4,1.35,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.012761410673012605,0.003461184089105922,0.016690492819807903,7.544093350020376e-08,True
mach,M1.30-1.40,1.3,1.4,1.35,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.0073633455985833325,0.0014970213423374575,0.009085975234168264,7.544093350020376e-08,True
mach,M1.30-1.40,1.3,1.4,1.35,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.018310647129712396,0.005676758443199734,0.02448997185610091,7.544093350020376e-08,True
mach,M1.30-1.40,1.3,1.4,1.35,0.1,attached,2.0,0.025,ffd,0.0001,BaryCDI,0.01304166951684523,0.0034649862373698362,0.01695308314444836,9.463025207878673e-08,True
mach,M1.30-1.40,1.3,1.4,1.35,0.1,attached,2.0,0.025,ffd,0.0001,FFD,0.0073633455985833325,0.0014970213423374575,0.009085975234168264,9.463025207878673e-08,True
mach,M1.30-1.40,1.3,1.4,1.35,0.1,attached,2.0,0.025,ffd,0.0001,Linear,0.018310647129712396,0.005676758443199734,0.02448997185610091,9.463025207878673e-08,True
mach,M1.30-1.40,1.3,1.4,1.35,0.1,attached,2.0,0.025,null,0.0001,BaryCDI,0.013244943936386517,0.003342427134863023,0.016968771865890322,8.692180131220084e-08,True
mach,M1.30-1.40,1.3,1.4,1.35,0.1,attached,2.0,0.025,null,0.0001,FFD,0.007389103849854015,0.0015337255599868437,0.009198769715379595,8.692180131220084e-08,True
mach,M1.30-1.40,1.3,1.4,1.35,0.1,attached,2.0,0.025,null,0.0001,Linear,0.018310647129712396,0.005676758443199734,0.02448997185610091,8.692180131220084e-08,True
mach,M1.40-1.50,1.4,1.5,1.45,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.009078380444032683,0.0023624030166213713,0.011957420492787403,8.827146302792244e-08,True
mach,M1.40-1.50,1.4,1.5,1.45,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.00536994663641343,0.0008216796184522207,0.006360518413272212,8.827146302792244e-08,True
mach,M1.40-1.50,1.4,1.5,1.45,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.013694445765742247,0.004141108845253376,0.018136735506591395,8.827146302792244e-08,True
mach,M1.40-1.50,1.4,1.5,1.45,0.1,attached,2.0,0.025,ffd,0.0001,BaryCDI,0.010029515130180104,0.002519163419222994,0.01295076425461392,9.702695358271285e-08,True
mach,M1.40-1.50,1.4,1.5,1.45,0.1,attached,2.0,0.025,ffd,0.0001,FFD,0.005369946656499514,0.0008216796300948815,0.006360518442368004,9.702695358271285e-08,True
mach,M1.40-1.50,1.4,1.5,1.45,0.1,attached,2.0,0.025,ffd,0.0001,Linear,0.013694445765742247,0.004141108845253376,0.018136735506591395,9.702695358271285e-08,True
mach,M1.40-1.50,1.4,1.5,1.45,0.1,attached,2.0,0.025,null,0.0001,BaryCDI,0.009462077692218839,0.0022929565963554464,0.01212700776214201,6.415966126382955e-06,False
mach,M1.40-1.50,1.4,1.5,1.45,0.1,attached,2.0,0.025,null,0.0001,FFD,0.005369946656499514,0.0008216796300948815,0.006360518442368004,6.415966126382955e-06,False
mach,M1.40-1.50,1.4,1.5,1.45,0.1,attached,2.0,0.025,null,0.0001,Linear,0.013694445765742247,0.004141108845253376,0.018136735506591395,6.415966126382955e-06,False
mach,M1.50-1.60,1.5,1.6,1.55,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.008466469405988239,0.0020119833225432583,0.010646388692110258,9.767575193109224e-08,True
mach,M1.50-1.60,1.5,1.6,1.55,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.004712323566029307,0.000767316536387856,0.005406094947631843,9.767575193109224e-08,True
mach,M1.50-1.60,1.5,1.6,1.55,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.010459993010820902,0.003280509299896407,0.014069169132192588,9.767575193109224e-08,True
mach,M1.50-1.60,1.5,1.6,1.55,0.1,attached,2.0,0.025,ffd,0.0001,BaryCDI,0.00953145420889784,0.0023490227244310252,0.012032678517730407,9.842230497270066e-08,True
mach,M1.50-1.60,1.5,1.6,1.55,0.1,attached,2.0,0.025,ffd,0.0001,FFD,0.004712323566029307,0.000767316536387856,0.005406094947631843,9.842230497270066e-08,True
mach,M1.50-1.60,1.5,1.6,1.55,0.1,attached,2.0,0.025,ffd,0.0001,Linear,0.010459993010820902,0.003280509299896407,0.014069169132192588,9.842230497270066e-08,True
mach,M1.50-1.60,1.5,1.6,1.55,0.1,attached,2.0,0.025,null,0.0001,BaryCDI,0.009249731134344753,0.002101078689692977,0.011395949965302877,9.562661773543368e-08,True
mach,M1.50-1.60,1.5,1.6,1.55,0.1,attached,2.0,0.025,null,0.0001,FFD,0.004712323566029307,0.000767316536387856,0.005406094947631843,9.562661773543368e-08,True
mach,M1.50-1.60,1.5,1.6,1.55,0.1,attached,2.0,0.025,null,0.0001,Linear,0.010459993010820902,0.003280509299896407,0.014069169132192588,9.562661773543368e-08,True
mach,M1.60-1.70,1.6,1.7,1.65,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.009786973027607252,0.0019590081367715775,0.011189024990184142,9.307728632279577e-08,True
mach,M1.60-1.70,1.6,1.7,1.65,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.0074454718264235185,0.0023725647709085147,0.010513340862784925,9.307728632279577e-08,True
mach,M1.60-1.70,1.6,1.7,1.65,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.009962466455761113,0.0021599441081382514,0.012074501733384172,9.307728632279577e-08,True
mach,M1.60-1.70,1.6,1.7,1.65,0.1,attached,2.0,0.025,ffd,0.0001,BaryCDI,0.010731234729307726,0.002271016220865882,0.012531693474702642,9.662274180755048e-08,True
mach,M1.60-1.70,1.6,1.7,1.65,0.1,attached,2.0,0.025,ffd,0.0001,FFD,0.0074454718264235185,0.0023725647709085147,0.010513340862784925,9.662274180755048e-08,True
mach,M1.60-1.70,1.6,1.7,1.65,0.1,attached,2.0,0.025,ffd,0.0001,Linear,0.009962466455761113,0.0021599441081382514,0.012074501733384172,9.662274180755048e-08,True
mach,M1.60-1.70,1.6,1.7,1.65,0.1,attached,2.0,0.025,null,0.0001,BaryCDI,0.010635884467111641,0.0024188802018058667,0.01255824603691701,9.948647061719385e-08,True
mach,M1.60-1.70,1.6,1.7,1.65,0.1,attached,2.0,0.025,null,0.0001,FFD,0.0074454718264235185,0.0023725647709085147,0.010513340862784925,9.948647061719385e-08,True
mach,M1.60-1.70,1.6,1.7,1.65,0.1,attached,2.0,0.025,null,0.0001,Linear,0.009962466455761113,0.0021599441081382514,0.012074501733384172,9.948647061719385e-08,True
mach,M1.70-1.80,1.7,1.8,1.75,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,BaryCDI,0.006878534852586645,0.0012312028986872262,0.008076453037393726,9.935320122167468e-08,True
mach,M1.70-1.80,1.7,1.8,1.75,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,FFD,0.0045184254230070725,0.0006419710317192065,0.005140428810219221,9.935320122167468e-08,True
mach,M1.70-1.80,1.7,1.8,1.75,0.1,attached,2.0,0.025,SBsquared_exact+ffd,0.0001,Linear,0.0077349693027059675,0.0020067583935768837,0.009961491941532877,9.935320122167468e-08,True
